authorId,authorUrl,authorName
a7796,2102351289,Seymour
a7797,2068277929,K. Wagner
a7798,47320875,S. Chatterjee
a7799,2796350,P. Diaconis
a7800,145557915,M. Sleep
a7801,2093097,M. J. Plasmeijer
a7802,1960769,M. V. Eekelen
a7803,145775069,R. McGill
a7804,1748179,M. Yannakakis
a7805,1759366,S. Arnborg
a7806,1753890,A. Proskurowski
a7807,1696836,D. Seese
a7808,3422350,M. Defferrard
a7809,2549032,X. Bresson
a7810,1726357,Wayne Zhang
a7811,31843833,Xiaogang Wang
a7812,1678783,Deli Zhao
a7813,50295995,Xiaoou Tang
a7814,34867263,A. Brouwer
a7815,2217941,W. Haemers
a7816,144883404,Nicholas R. Miller
a7817,90809379,B. County
a7818,144557520,E. Treml
a7819,49106643,R. Schick
a7820,2410076,R. Yeung
a7821,47582418,J. Cox
a7822,144979479,M. Mann
a7823,31993220,M. Schaefer
a7824,1739320,Ameya Agaskar
a7825,1746369,Yue M. Lu
a7826,66514367,P. Breedveld
a7827,2069424108,R. Albert
a7828,2247552,E. Airoldi
a7829,145539898,Thiago B. Costa
a7830,1717715,Stanley H. Chan
a7831,1394237404,R. Olfati-Saber
a7832,143732638,J. A. Fax
a7833,144696890,R. Murray
a7834,144312607,T. McCabe
a7835,1786249,D. Bertsekas
a7836,144224173,J. Tsitsiklis
a7837,1832364,Xiaojin Zhu
a7838,1744700,Zoubin Ghahramani
a7839,144551797,Joshua D. Batson
a7840,48640590,N. Srivastava
a7841,144461956,S. Teng
a7842,145557251,Rada Mihalcea
a7843,9215251,Dragomir R. Radev
a7844,144664714,G. Ganchev
a7845,34921129,Mingrui Xia
a7846,38612176,Jinhui Wang
a7847,2051367,M. Ghallab
a7848,1734158,Dana S. Nau
a7849,145919532,P. Traverso
a7850,2032021,H. Brezis
a7851,100836483,P. Corsini
a7852,102178366,V. Leoreanu
a7853,2869157,Y. Assenov
a7854,143783979,F. Ramírez
a7855,2326483,Sven-Eric Schelhorn
a7856,47700974,M. Albrecht
a7857,2117903477,Yoonsoo Kim
a7858,1778153,M. Mesbahi
a7859,2776502,M. Nowak
a7860,2368011,Guy Gilboa
a7861,1782265,S. Osher
a7862,2892730,M. Bálek
a7863,34851047,A. Goodall
a7864,2846671,Y. V. Gennip
a7865,145371160,Nestor Guillen
a7866,2877186,B. Osting
a7867,144722242,A. Bertozzi
a7868,3108177,P. Hart
a7869,144497046,N. Nilsson
a7870,28791020,B. Raphael
a7871,2111266594,John Scott
a7872,46380390,G. A. Jeffrey
a7873,152618356,M. Newman
a7874,2343210,S. Strogatz
a7875,1794529,C. Altafini
a7876,1788503,A. Dobrynin
a7877,1929217,R. Entringer
a7878,1706681,S. Goldwasser
a7879,1689467,S. Micali
a7880,1693615,C. Rackoff
a7881,46491690,M. Bayati
a7882,145071265,A. Montanari
a7883,1936261,M. Deza
a7884,143961444,M. Laurent
a7885,2588854,M. Grötschel
a7886,1689196,A. Schrijver
a7887,2264281,D. Bassett
a7888,13928456,Jonathan D. Zwi
a7889,71114046,Nirit Glazer
a7890,46403445,L. Moreau
a7891,2064911849,B. Anderson
a7892,2822746,Changbin Yu
a7893,145725268,B. Fidan
a7894,35164061,J. Hendrickx
a7895,3198578,J. Yedidia
a7896,1768236,W. Freeman
a7897,30400079,Yair Weiss
a7898,30687589,W. K. Hale
a7899,145872019,Yu-Kwong Kwok
a7900,32981010,Wenwu Yu
a7901,145205045,Guanrong Chen
a7902,144366376,M. Cao
a7903,143842718,J. Kurths
a7904,40396982,P. I. Richards
a7905,1745629,M. Krivelevich
a7906,1778058,R. Yuster
a7907,2616817,D. Gries
a7908,1678326,F. Schneider
a7909,1772990,J. Desai
a7910,1695044,J. Ostrowski
a7911,37956314,Vijay R. Kumar
a7912,2909402,F. Krzakala
a7913,144869677,C. Moore
a7914,1688109,Elchanan Mossel
a7915,1836319,Joe Neeman
a7916,2955052,A. Sly
a7917,2546601,L. Zdeborová
a7918,1903165623,Pan Zhang
a7919,49406642,D. Hunter
a7920,1778954,M. Handcock
a7921,3014984,C. Butts
a7922,2180408,S. Goodreau
a7923,39973590,M. Morris
a7924,144915495,José M. F. Moura
a7925,1802526,S. Wiemann
a7926,3386579,G. Berkolaiko
a7927,2434088,P. Kuchment
a7928,1717410,J. Aspnes
a7929,2683457,T. Eren
a7930,2952465,D. Goldenberg
a7931,144959157,A. Morse
a7932,145299298,W. Whiteley
a7933,47795697,Y. Yang
a7934,1767767,P. Belhumeur
a7935,1696736,B. Szegedy
a7936,2034442,K. Vesztergombi
a7937,1783042,M. Chein
a7938,2506185,M. Mugnier
a7939,47681110,Lun Li
a7940,3293014,D. Alderson
a7941,145838187,J. Doyle
a7942,1744426,W. Willinger
a7943,1802648,E. Friedgut
a7944,119629425,appendix by Jean Bourgain
a7945,1502861493,Xiao T. Li
a7946,143625081,P. Nicholas
a7947,2258168,C. Toth
a7948,122651171,Hongbin Guo
a7949,12731705,Michael Y. Li
a7950,40157953,Zhisheng Shuai
a7951,1765199,Y. Saad
a7952,143892596,M. Schultz
a7953,1707322,Oded Goldreich
a7954,1735952,D. Ron
a7955,2121027,A. Connes
a7956,1837723,D. Kreimer
a7957,145838630,Linyuan Lu
a7958,143660088,B. Hendrickson
a7959,1764206,R. Leland
a7960,1736459,J. Duato
a7961,144003778,Kaleem Siddiqi
a7962,1779136,Sven J. Dickinson
a7963,102750776,D. Vukičević
a7964,3251033,Boris Furtula
a7965,145734275,A. Corradini
a7966,1690890,U. Montanari
a7967,144833426,F. Rossi
a7968,145639497,R. Heckel
a7969,121156436,M. Löwe
a7970,48779353,Tao Li
a7971,2108131021,Ji-feng Zhang
a7972,81338045,Michael Kearns
a7973,144885169,M. Littman
a7974,1699868,Satinder Singh
a7975,1719901,J. Stolfi
a7976,1809633,R. Lotufo
a7977,2480044,Jason J. Molitierno
a7978,2088673,Y. Bramoullé
a7979,2544308,R. Kranton
a7980,1400994768,M. D'Amours
a7981,2765333,Chad Giusti
a7982,1696113,R. Ghrist
a7983,143915650,D. Brand
a7984,2228796,P. Zafiropulo
a7985,51205411,M. Hein
a7986,12941386,W. Dur
a7987,2334630,J. Eisert
a7988,2304738,R. Raussendorf
a7989,2626979,M. Nest
a7990,32534184,H. Briegel
a7991,2168328,D. Kozlov
a7992,145903504,R. Rosenfeld
a7993,1722393,M. Cannataro
a7994,1738664,P. Guzzi
a7995,1699308,P. Veltri
a7996,145440258,M. Murty
a7997,2195129,Xiaoye Jiang
a7998,1784453,Lek-Heng Lim
a7999,144779803,Y. Yao
a8000,145185457,Y. Ye
a8001,3056177,O. Becker
a8002,1802151,M. Karplus
a8003,2093820,D. R. Fulkerson
a8004,47472756,O. Gross
a8005,1749123,W. Aiello
a8006,1774745,A. Broder
a8007,145245750,J. Janssen
a8008,1736641,E. Milios
a8009,143756005,W. Walter
a8010,4211499,M. Wertheim
a8011,2632387,G. Kalai
a8012,100956646,Moritz Rodenhausen
a8013,119578319,V. Ginzburg
a8014,69003876,M. Kapranov
a8015,1717379,D. Hochbaum
a8016,1747127,D. Shmoys
a8017,114187595,D. G. Evans
a8018,101038894,H. Nakajima
a8019,2142574,Kwang-Hyung Lee
a8020,144136081,H. Derksen
a8021,1681444,G. Kemper
a8022,2075793883,J. Blatný
a8023,1687940,Z. Kotásek
a8024,1709739,J. Nesetril
a8025,1396953967,Patrice Ossona de Mendez
a8026,1791673,A. Bonato
a8027,2548682,J. Schnakenberg
a8028,1862199,C. Groom
a8029,35885770,I. Bruno
a8030,92744944,M. Lightfoot
a8031,12815849,S. Ward
a8032,48747347,Jingwen Bai
a8033,31733967,Manuel Bernal Llinares
a8034,13084208,S. Hewapathirana
a8035,1605658912,D. J. Kundu
a8036,2078848935,Avinash Inuganti
a8037,153407927,Enrique Pérez
a8038,2159040,J. Uszkoreit
a8039,49617220,J. Pfeuffer
a8040,2911364,Timo Sachsenberg
a8041,46923638,Şule Yılmaz
a8042,38653571,S. Tiwary
a8043,143794073,E. Audain
a8044,50136241,Mathias Walzer
a8045,4007395,Andrew F. Jarnuczak
a8046,2404094,Tobias Ternent
a8047,40541154,T. Pollard
a8048,2115648970,Lu Shen
a8049,2771337,Li-wei H. Lehman
a8050,2773476,M. Feng
a8051,143811844,M. Ghassemi
a8052,39934542,Benjamin Moody
a8053,1679873,Peter Szolovits
a8054,143605744,L. Celi
a8055,1978710,R. Mark
a8056,None,Richa Tanya Jeff Dennis A Colleen Evan Devon J Rodney St Agarwala Barrett Beck Benson Bollin Bolton Bourexi
a8057,144060663,R. Agarwala
a8058,49588046,T. Barrett
a8059,2065113442,J. Beck
a8060,46415142,D. Benson
a8061,81009968,Colleen J Bollin
a8062,145600821,Evan E. Bolton
a8063,84430451,Devon Bourexis
a8064,145276593,J. R. Brister
a8065,1807652,S. Bryant
a8066,51025128,Kathi Canese
a8067,119726475,Mark Cavanaugh
a8068,81782113,Chad Charowhas
a8069,144670517,Karen Clark
a8070,11379483,I. Dondoshansky
a8071,34189475,M. Feolo
a8072,121737858,Lawrence Fitzpatrick
a8073,37996742,Kathryn Funk
a8074,2427813,L. Geer
a8075,51412984,V. Gorelenkov
a8076,133600931,Alan Graeff
a8077,2966951,W. Hlavina
a8078,2073870505,Brad Holmes
a8079,2124469104,Mark Johnson
a8080,8619885,B. Kattman
a8081,79486219,Viatcheslav Khotomlianski
a8082,47258944,Avi Kimchi
a8083,48524102,Michael Kimelman
a8084,2115838911,Masato Kimura
a8085,50617031,P. Kitts
a8086,50477132,W. Klimke
a8087,14489952,A. Kotliarov
a8088,2071710499,S. Krasnov
a8089,48022505,A. Kuznetsov
a8090,3218124,M. Landrum
a8091,145385877,D. Landsman
a8092,46172352,S. Lathrop
a8093,2108441535,Jennifer M. Lee
a8094,118034605,Carl Leubsdorf
a8095,144202084,Zhiyong Lu
a8096,1398876428,A. Marchler-Bauer
a8097,2325322,Adriana Malheiro
a8098,2101820,Peter A. Meric
a8099,1456397570,I. Karsch-Mizrachi
a8100,84308998,Anatoly Mnev
a8101,144308320,Terence D. Murphy
a8102,51379817,R. Orris
a8103,1968560,J. Ostell
a8104,2064350009,Christopher O’Sullivan
a8105,83723747,Vasuki Palanigobu
a8106,2700929,A. Panchenko
a8107,144205048,Lon Phan
a8108,82921283,Borys Pierov
a8109,1753253,K. Pruitt
a8110,80249328,K. Rodarmer
a8111,3011137,E. Sayers
a8112,144863127,Valerie A. Schneider
a8113,34637610,C. Schoch
a8114,46481106,G. Schuler
a8115,47019723,S. Sherry
a8116,66416792,Karanjit Siyan
a8117,47981624,Alexandra Soboleva
a8118,78771575,Vladimir Soussov
a8119,143680978,G. Starchenko
a8120,1776968,T. Tatusova
a8121,1401199158,F. Thibaud-Nissen
a8122,5812910,K. Todorov
a8123,5878244,B. Trawick
a8124,51341623,D. Vakatov
a8125,2188116,E. Yaschenko
a8126,10750188,A. Zasypkin
a8127,48634577,Kerry Zbicz
a8128,35647882,Y. D. Feunang
a8129,35603595,Elvis J. Lo
a8130,49343177,A. Marcu
a8131,3346402,Tanvir Sajed
a8132,2150446922,Daniel Johnson
a8133,35614032,Carin Li
a8134,2067158540,Zinat Sayeeda
a8135,35381167,Nazanin Assempour
a8136,12986946,Ithayavani Iynkkaran
a8137,2108101280,Yifeng Liu
a8138,49232118,Adam Maciejewski
a8139,2058581798,Nicola Gale
a8140,2109845773,Alex Wilson
a8141,35277679,Lucy Chin
a8142,2068864095,Ryan Cummings
a8143,2059393798,Diana Le
a8144,47284990,Allison Pon
a8145,2148457826,Michael Wilson
a8146,46421469,H. Cook
a8147,31883087,Michael Kuhn
a8148,3356708,S. Wyder
a8149,2161352,M. Simonovic
a8150,145130121,Alberto Santos
a8151,38913020,Alexander C. J. Roth
a8152,2544559,C. V. Mering
a8153,2680276,P. Coggill
a8154,47165043,R. Eberhardt
a8155,1708077,S. Eddy
a8156,40353699,Jaina Mistry
a8157,32685970,A. Mitchell
a8158,2245929,M. Punta
a8159,39370406,Matloob Qureshi
a8160,1403367768,A. Sangrador-Vegas
a8161,143975298,Gustavo A. Salazar
a8162,34420171,J. Tate
a8163,123930039,S. Sammut
a8164,144382255,H. Hotz
a8165,51389678,Goran Ceric
a8166,47156042,Kristoffer Forslund
a8167,3148925,E. Sonnhammer
a8168,1980031,Christian Quast
a8169,2103851,Pelin Yilmaz
a8170,2086361492,Jan Gerken
a8171,3218646,Timmy Schweer
a8172,1822092,P. Yarza
a8173,1889237,J. Peplies
a8174,2982449,F. Glöckner
a8175,2077822,A. Liberzon
a8176,69878839,Chet Birger
a8177,1925678,H. Thorvaldsdóttir
a8178,2176850,M. Ghandi
a8179,1727782,J. Mesirov
a8180,144085315,P. Tamayo
a8181,1400855433,Sara El-Gebali
a8182,34594667,Aurelien Luciani
a8183,145992457,Lorna J. Richardson
a8184,83194998,A. Smart
a8185,50307584,L. Hirsh
a8186,5368200,L. Paladin
a8187,3209136,Damiano Piovesan
a8188,1801645,S. Tosatto
a8189,153302678,Jia Deng
a8190,144847596,Wei Dong
a8191,2166511,R. Socher
a8192,2040091191,Li-Jia Li
a8193,94451829,K. Li
a8194,48004138,Li Fei-Fei
a8195,1805699,S. Altschul
a8196,1783217,A. Schäffer
a8197,3026199,Z. Zhang
a8198,145011589,W. Miller
a8199,1816655,D. Lipman
a8200,2056673,V. Lombard
a8201,2104035,H. G. Ramulu
a8202,2099295,Elodie Drula
a8203,2355783,P. Coutinho
a8204,145291669,Bolei Zhou
a8205,2677488,Àgata Lapedriza
a8206,2556428,A. Khosla
a8207,143868587,A. Oliva
a8208,143805211,A. Torralba
a8209,88127261,O. Kim
a8210,101317594,Yong-Joon Cho
a8211,10161447,Kihyun Lee
a8212,34432478,Mincheol Kim
a8213,46403083,Hyunsoo Na
a8214,2107886861,Sang-Cheol Park
a8215,2857653,Yoon-Seong Jeon
a8216,2182614,Jae-Hak Lee
a8217,5939425,H. Yi
a8218,2911201,Sungho Won
a8219,8644469,S. Chuguransky
a8220,2000504448,Lowri Williams
a8221,48506828,Shriya Raj
a8222,1398781025,N. O'Leary
a8223,2323321,Mathew W. Wright
a8224,3015885,S. Ciufo
a8225,46927874,Diana Haddad
a8226,2052127,Richard McVeigh
a8227,47202114,B. Rajput
a8228,46429559,B. Robbertse
a8229,1422146744,B. Smith-White
a8230,1401964176,Danso Ako-Adjei
a8231,2003891,Alex Astashyn
a8232,3036330,Azat Badretdin
a8233,1800114,Yīmíng Bào
a8234,48719842,O. Blinkova
a8235,2531746,V. Brover
a8236,1851520,V. Chetvernin
a8237,5228558,Jinna Choi
a8238,144728660,Eric Cox
a8239,50654620,O. Ermolaeva
a8240,2264606,C. Farrell
a8241,3165065,Tamara Goldfarb
a8242,49857655,Tripti Gupta
a8243,2617203,D. Haft
a8244,3280643,Eneida Hatcher
a8245,3110049,V. Joardar
a8246,2343389,V. Kodali
a8247,2109050908,Wen J. Li
a8248,1758049,D. Maglott
a8249,4501624,P. Masterson
a8250,3309511,Kelly M. McGarvey
a8251,143690289,M. R. Murphy
a8252,1861174059,K. O'Neill
a8253,144143833,S. Pujar
a8254,47330346,S. Rangwala
a8255,39843891,Daniel Rausch
a8256,31863769,Lillian D. Riddick
a8257,3199404,Andrei Shkeda
a8258,49295314,Susan S. Storz
a8259,2912118,Hanzhen Sun
a8260,2735519,I. Tolstoy
a8261,36967624,R. E. Tully
a8262,2714764,Anjana R. Vatsan
a8263,2430219,Craig Wallin
a8264,2055948707,David Webb
a8265,30707576,Wendy Wu
a8266,2041192,Michael DiCuccio
a8267,1721801,C. Fellbaum
a8268,144096985,G. Miller
a8269,2143529525,Kevin Y. H. Liang
a8270,1401199356,R. Vázquez-Fresno
a8271,7224246,N. Karu
a8272,2472541,M. Berjanskii
a8273,2056155905,Sandeep Singhal
a8274,145212464,David Arndt
a8275,2655417,Yongjie Liang
a8276,144664223,Hasan Badran
a8277,1406613521,Arnau Serra-Cayuela
a8278,145529134,R. Mandal
a8279,3261602,V. Neveu
a8280,6547025,C. Manach
a8281,2725767,A. Scalbert
a8282,93253225,E. Mathieu
a8283,48760281,Hannah Ritchie
a8284,1413853047,Esteban Ortiz-Ospina
a8285,27032062,Max Roser
a8286,1678490730,Joe Hasell
a8287,2090980104,Cameron Appel
a8288,1854444354,Charlie Giattino
a8289,1413991996,Lucas Rodés-Guirao
a8290,1398936369,N. del-Toro
a8291,2815353,Ilias Lavidas
a8292,1994178,Qing-Wei Xu
a8293,3219900,Gary B. Huang
a8294,2985062,Marwan A. Mattar
a8295,1685538,Tamara L. Berg
a8296,1404579703,Eric Learned-Miller
a8297,40643490,Brian P. Alcock
a8298,9691651,Amogelang R. Raphenya
a8299,1388853110,Tammy T. Y. Lau
a8300,9695572,Kara K. Tsang
a8301,1390170151,Mégane Bouchard
a8302,1390169737,Arman Edalatmand
a8303,5227767,W. Huynh
a8304,90135336,Anna-Lisa V. Nguyen
a8305,1389995130,Annie A. Cheng
a8306,2108639303,Sihan Liu
a8307,1388817541,Sally Y Min
a8308,91561151,A. Miroshnichenko
a8309,1388739874,Hiu-Ki Tran
a8310,83103121,R. Werfalli
a8311,1390169823,Jalees A. Nasir
a8312,1390169705,Martins Oloni
a8313,46907501,D. Speicher
a8314,153334178,Alexandra Florescu
a8315,144567826,Bhavya Singh
a8316,150208494,M. Faltyn
a8317,1412689666,Anastasia Hernández-Koutoucheva
a8318,1390556637,Arjun N. Sharma
a8319,49569220,E. Bordeleau
a8320,32288781,Andrew C. Pawlowski
a8321,35430062,Haley L. Zubyk
a8322,34820117,Damion M. Dooley
a8323,40009975,E. Griffiths
a8324,48332298,F. Maguire
a8325,1778364,G. Winsor
a8326,2708164,R. Beiko
a8327,2361373,G. Domselaar
a8328,3049787,A. McArthur
a8329,33702897,F. Allen
a8330,145440656,T. DeSantis
a8331,143673154,N. Larsen
a8332,31725770,M. Rojas
a8333,1691615,Eoin L. Brodie
a8334,144164474,K. Keller
a8335,2057126782,T. Huber
a8336,48278932,D. Dalevi
a8337,47444495,P. Hu
a8338,8924739,G. Andersen
a8339,2640588,Shennan Lu
a8340,2110165413,Jiyao Wang
a8341,3330861,Farideh Chitsaz
a8342,3157121,M. K. Derbyshire
a8343,34806122,Renata C. Geer
a8344,2768275,Noreen R. Gonzales
a8345,2579653,M. Gwadz
a8346,36448539,David I. Hurwitz
a8347,2522899,Gabriele H. Marchler
a8348,50185648,James S. Song
a8349,2398158,N. Thanki
a8350,34859021,R. Yamashita
a8351,4820405,Mingzhang Yang
a8352,2143567339,Dachuan Zhang
a8353,8625236,Chanjuan Zheng
a8354,2441753,C. Lanczycki
a8355,1742448,K. Bollacker
a8356,2065123479,Colin Evans
a8357,2990264,Praveen K. Paritosh
a8358,1399112633,Tim Sturge
a8359,2110748390,Jamie Taylor
a8360,50732812,B. Cantarel
a8361,1822287,C. Rancurel
a8362,48958946,T. Bernard
a8363,2116218138,Qiong Wang
a8364,143665740,E. Cardenas
a8365,3079444,Jordan A. Fish
a8366,3308747,Benli Chai
a8367,2069668754,Ryan J. Farris
a8368,1403291783,A. S. Kulam-Syed-Mohideen
a8369,1937417,Donna M. McGarrell
a8370,8809872,T. Marsh
a8371,3340189,G. Garrity
a8372,152584288,J. Tiedje
a8373,2091419565,Glynn Dennis
a8374,2711754,Douglas A. Hosack
a8375,2146154123,Jun Yang
a8376,145396185,T. D. Mitchell
a8377,144012618,P. Jones
a8378,25636184,Gregor Wernet
a8379,145023884,C. Bauer
a8380,48450863,B. Steubing
a8381,40522562,Jürgen Reinhard
a8382,1402728137,E. Moreno-Ruiz
a8383,3056208,B. Weidema
a8384,1688882,Yann LeCun
a8385,145115014,Corinna Cortes
a8386,2049255562,Matthias Blum
a8387,46450678,Hsin-Yu Chang
a8388,2784440,Tiago Grego
a8389,1400639495,Swaathi Kandasamy
a8390,1689049,Gift Nuka
a8391,1398190057,T. Paysan-Lafosse
a8392,49725296,J. Gough
a8393,1709674,I. Letunić
a8394,145150727,H. Mi
a8395,9693046,M. Necci
a8396,144180358,A. P. Pandurangan
a8397,2495509,I. Sillitoe
a8398,145410401,P. Thomas
a8399,35642045,A. Keller
a8400,3314036,A. Nesvizhskii
a8401,2823712,E. Kolker
a8402,1790053,Yanni Sun
a8403,1402750760,Andrea Porras‐Alfaro
a8404,2544257,C. Kuske
a8405,153059490,Andrea Franceschini
a8406,2758539,P. Minguez
a8407,1727915,T. Doerks
a8408,49229323,M. Stark
a8409,88886095,J. Muller
a8410,40599257,Jianxiong Xiao
a8411,2865389,A. Murzin
a8412,2216149,C. Chothia
a8413,145445964,A. Subramanian
a8414,5305147,Reid Pinchback
a8415,1728234,Lov K. Grover
a8416,2719632,M. Kholodov
a8417,2117189105,J. Baker
a8418,2416350,Elizabeth M. Smigielski
a8419,2182166,K. Sirotkin
a8420,2712446,R. Tatusov
a8421,34566811,N. Fedorova
a8422,47785928,A. R. Jacobs
a8423,2853905,B. Kiryutin
a8424,2967695,E. Koonin
a8425,46698699,D. M. Krylov
a8426,145453857,R. Mazumder
a8427,2439338,S. Mekhedov
a8428,7932476,A. Nikolskaya
a8429,145825502,B. S. Rao
a8430,2059254305,S. Smirnov
a8431,3198118,A. Sverdlov
a8432,3181036,S. Vasudevan
a8433,2245561,Y. Wolf
a8434,2074610,J. Yin
a8435,66511259,R. Beckwith
a8436,145386345,Derek Gross
a8437,2715131,A. Heger
a8438,51938219,Joanne E. Pollington
a8439,2073488557,O. L. Gavin
a8440,2074612851,Prasad Gunasekaran
a8441,144907031,L. Holm
a8442,3715983,L. Rothman
a8443,34230689,I. Gordon
a8444,93565894,Y. Babikov
a8445,31420501,A. Barbe
a8446,36217154,D. Benner
a8447,30723072,P. Bernath
a8448,34033551,M. Birk
a8449,11637450,L. Bizzocchi
a8450,2911562,V. Boudon
a8451,2107366100,L. Brown
a8452,50408701,A. Campargue
a8453,4008126,K. Chance
a8454,49273522,E. Cohen
a8455,5774059,L. Coudert
a8456,117723148,V. M. Devi
a8457,2236025,B. Drouin
a8458,46470189,A. Fayt
a8459,145236173,J. Flaud
a8460,2515978,R. Gamache
a8461,145674725,J. Harrison
a8462,144705088,J. Hartmann
a8463,48274049,Christian Hill
a8464,4098976,J. Hodges
a8465,12065535,D. Jacquemart
a8466,145470411,A. Jolly
a8467,11577423,J. Lamouroux
a8468,145040040,R. L. Roy
a8469,2149146608,Gang Li
a8470,47300432,D. Long
a8471,30030809,O. Lyulin
a8472,16126099,C. Mackie
a8473,47069840,S. Massie
a8474,32721504,S. Mikhailenko
a8475,145593069,H. Müller
a8476,50698089,O. Naumenko
a8477,47874999,A. Nikitin
a8478,13852284,J. Orphal
a8479,11364793,V. Perevalov
a8480,94218809,A. Perrin
a8481,92284568,E. R. Polovtseva
a8482,29624314,C. Richard
a8483,152266553,E. Starikova
a8484,33479675,K. Sung
a8485,40595529,S. Tashkun
a8486,8663663,J. Tennyson
a8487,1818928,G. Toon
a8488,103513768,V. Tyuterev
a8489,145724066,G. Wagner
a8490,2933781,M. Lescot
a8491,2084342,P. Déhais
a8492,1805323,G. Thijs
a8493,1729256,K. Marchal
a8494,1732926,P. Rouzé
a8495,1748515,S. Rombauts
a8496,2957048,Jane He
a8497,102394267,Fu Lu
a8498,3170709,Zhouxi Wang
a8499,2077580009,Hilde Kuehne
a8500,2676982,Hueihan Jhuang
a8501,1930964,Estíbaliz Garrote
a8502,1685292,T. Poggio
a8503,1981539,Thomas Serre
a8504,1687989,R. Elmasri
a8505,1687984,S. Navathe
a8506,1791680,Michael Y. Galperin
a8507,2292167,Jinlong Ru
a8508,2209967494,Peng Li
a8509,48094297,Jinan Wang
a8510,145465219,W. Zhou
a8511,2643537,Bohui Li
a8512,2803104,Pidong Li
a8513,3229613,Zihu Guo
a8514,46998520,W. Tao
a8515,2018725161,Yinfeng Yang
a8516,2112692646,Xue Xu
a8517,2136936996,Yonghua Wang
a8518,2146415566,Ling Yang
a8519,48694885,Weidong Bao
a8520,32824271,K. Kojima
a8521,1952183,O. Kohany
a8522,145160921,Bryan C. Russell
a8523,2056417995,K. Murphy
a8524,5440043,Baofeng Jia
a8525,3409858,Nicholas Waglechner
a8526,9691147,Peiyao Guo
a8527,28903573,B. A. Lago
a8528,36814983,Biren M. Dave
a8529,3409867,Sheldon K. Pereira
a8530,2065996555,Sachin Doshi
a8531,1770928,Mélanie Courtot
a8532,144283020,Raymond Lo
a8533,2112864364,Laura E. Williams
a8534,8010984,J. Frye
a8535,9711147,Tariq Elsayegh
a8536,33650230,D. Sardar
a8537,2114151870,Timothy A. Johnson
a8538,2150280858,Gerard D. Wright
a8539,2115868754,Yuhao Chen
a8540,2121283749,Xiaowei Wang
a8541,47935169,J. Robinson
a8542,50711852,D. J. Barker
a8543,80091479,X. Georgiou
a8544,2069382338,M. A. Cooper
a8545,144644619,S. Marsh
a8546,48966748,James Hays
a8547,1865091,Krista A. Ehinger
a8548,1384255355,Aleix M. Martinez
a8549,1940065,A. Gaulton
a8550,2830194,A. Hersey
a8551,2735174,M. Nowotka
a8552,144404758,A. P. Bento
a8553,48858818,Jon Chambers
a8554,2064160610,David Mendez
a8555,1404984281,Prudence Mutowo-Meullenet
a8556,143943844,Francis Atkinson
a8557,40281699,L. Bellis
a8558,3240358,Nathan Dedman
a8559,49282648,Anneli Karlsson
a8560,3043859,M. Magariños
a8561,145818351,John P. Overington
a8562,2044753,G. Papadatos
a8563,5910617,Ines Smit
a8564,49674623,A. Leach
a8565,144968373,T. K. Prasad
a8566,143660514,K. Kandasamy
a8567,2464451,Shivakumar Keerthikumar
a8568,2109548769,Sameer Kumar
a8569,145686424,S. Mathivanan
a8570,2264755,Deepthi Telikicherla
a8571,3042090,Rajesh Raju
a8572,50881561,Beema Shafreen
a8573,40412019,A. Venugopal
a8574,2125974,Lavanya Balakrishnan
a8575,2017569,Arivusudar Marimuthu
a8576,2111264903,Sutopa Banerjee
a8577,2610867,Devi S. Somanathan
a8578,12116768,A. Sebastian
a8579,2057862133,Sandhya Rani
a8580,50022189,Somak Ray
a8581,144741765,C. J. H. Kishore
a8582,144252126,S. Kanth
a8583,2115208589,Mukhtar Ahmed
a8584,1851388,M. Kashyap
a8585,3075747,Riaz Mohmood
a8586,144194441,Y. L. Ramachandra
a8587,2066224084,V. Krishna
a8588,2833965,B. A. Rahiman
a8589,145162444,S. Mohan
a8590,47939312,Prathibha Ranganathan
a8591,2848494,S. Ramabadran
a8592,2474326,R. Chaerkady
a8593,2079441,Sander Koelstra
a8594,1753164,C. Mühl
a8595,152714397,M. Soleymani
a8596,48173549,Jong-Seok Lee
a8597,40131608,A. Yazdani
a8598,1681498,T. Ebrahimi
a8599,1809085,T. Pun
a8600,144483472,A. Nijholt
a8601,50058816,I. Patras
a8602,2110845409,John B. Anderson
a8603,1402881013,C. DeWeese-Scott
a8604,1891375,Jessica H. Fong
a8605,2118624194,Zhaoxi Ke
a8606,20939027,M. Mullokandov
a8607,2735763,M. Omelchenko
a8608,46847647,C. Robertson
a8609,3117718,Naigong Zhang
a8610,21512561,K. Higo
a8611,2780689,Y. Ugawa
a8612,2363556,M. Iwamoto
a8613,39054084,T. Korenaga
a8614,145467476,J. Jurka
a8615,2363439,V. Kapitonov
a8616,1851300,A. Pavlícek
a8617,144109291,P. Klonowski
a8618,15500940,J. Walichiewicz
a8619,2090755379,Yvonne Light
a8620,32842332,S. McGlinchey
a8621,3141801,D. Michalovich
a8622,1397947479,B. Al-Lazikani
a8623,119324613,T. Beck
a8624,40609810,G. Clarke
a8625,95853916,Alberto Groff
a8626,51163249,P. Keefer
a8627,40547304,Patrick Paul Walsh
a8628,33433688,G. Moody
a8629,2088890724,R. R. Gamachem
a8630,2150315644,C. Hill
a8631,5470749,Gabriel Cornilescu
a8632,5857281,F. Delaglio
a8633,143960475,A. Bax
