authorId,authorUrl,authorName
a8812,12169329,E. Detragiache
a8813,152595170,T. Tressel
a8814,2102067,P. Cherukuri
a8815,2805841,Siqian He
a8816,2074856132,Cynthia A. Liebert
a8817,2107964129,Chunlei Liu
a8818,3340459,Benjamin A. Shoemaker
a8819,2196233,V. Simonyan
a8820,39689316,P. Thiessen
a8821,40103518,A. Lash
a8822,144937305,Gary D Bader
a8823,21249920,I. Donaldson
a8824,2072762,Cheryl Wolting
a8825,144337707,B. F. Ouellette
a8826,50999462,T. Pawson
a8827,144221002,C. Hogue
a8828,46459310,M. Wenger
a8829,41131770,F. Ochsenbein
a8830,1829136,D. Egret
a8831,39235843,P. Dubois
a8832,2178943,F. Bonnarel
a8833,97300620,S. Borde
a8834,34643146,F. Genova
a8835,15521875,G. Jasniewicz
a8836,96664391,S. Laloe
a8837,3204203,S. Lesteven
a8838,50165136,R. Monier
a8839,1688159,A. Silberschatz
a8840,3074162,A. Zelensky
a8841,46591570,Meredith Minear
a8842,2116006908,Denise C. Park
a8843,48097064,A. Hunt
a8844,1690706,A. Black
a8845,46448842,J. Suckling
a8846,2114805853,J. Parker
a8847,122267202,S. Astley
a8848,39514310,I. Hutt
a8849,145302015,C. Boggis
a8850,1739987,I. Ricketts
a8851,46939494,E. Stamatakis
a8852,2562173,N. Cerneaz
a8853,1612744915,Sl Kok
a8854,143889880,P. Taylor
a8855,5364487,D. Betal
a8856,2067422104,J. Savage
a8857,2797553,L. Licata
a8858,1929019,Leonardo Briganti
a8859,39988726,Daniele Peluso
a8860,3054442,L. Perfetto
a8861,47102158,M. Iannuccelli
a8862,2743116,Eugenia Galeota
a8863,50308747,F. Sacco
a8864,152837167,Anita Palma
a8865,2825948,A. Nardozza
a8866,2034654,Elena Santonico
a8867,2780009,Brian F. Cooper
a8868,3075265,E. Codd
a8869,145686424,S. Mathivanan
a8870,2996198,Cassie J. Fahner
a8871,2072198,G. E. Reid
a8872,1777496,R. Simpson
a8873,1766057,C. Aurrecoechea
a8874,2317466,John Brestelli
a8875,1774580,B. Brunk
a8876,2344675,Jennifer Dommer
a8877,1767056,S. Fischer
a8878,3302478,Bindu Gajria
a8879,2115406715,Xin Gao
a8880,8633435,A. Gingle
a8881,16491491,G. Grant
a8882,1796078,O. Harb
a8883,3104280,Mark Heiges
a8884,3086565,F. Innamorato
a8885,2559263,John Iodice
a8886,1780883,J. Kissinger
a8887,145589461,Eileen T. Kraemer
a8888,2116335843,John A. Miller
a8889,145693112,V. Nayak
a8890,144220822,Cary Pennington
a8891,2127872,D. Pinney
a8892,46989670,D. Roos
a8893,143734295,Chris Ross
a8894,1807344,C. Stoeckert
a8895,1779476,Charles Treatman
a8896,2109589787,Haiming Wang
a8897,1817165,S. Gražulis
a8898,2256782,Adriana Daskevic
a8899,49625267,Andrius Merkys
a8900,1969476,D. Chateigner
a8901,1829749,L. Lutterotti
a8902,145269795,M. Quirós
a8903,1927512,N. Serebryanaya
a8904,2848349,P. Moeck
a8905,1892203,R. Downs
a8906,5437901,Armel Le Bail
a8907,2146363754,Jing Han
a8908,37409274,Guan Le
a8909,2228594106,Pcncad Center
a8910,2111147486,Jian Du
a8911,3214104,A. Czerwoniec
a8912,1946543,M. Gajda
a8913,40108927,M. Feder
a8914,36069837,J. Gelder
a8915,87403987,K. Gussem
a8916,6474154,P. Vandenabeele
a8917,2946815,L. Moens
a8918,1795528,M. Valstar
a8919,2503276,R. Rademaker
a8920,153828376,L. Maat
a8921,144146598,G. Schaefer
a8922,2092369042,Michal Stich
a8923,3374905,Michael Pheasant
a8924,3234328,J. Thiemann
a8925,1423738918,N. Ito
a8926,1692147,E. Vincent
a8927,46467979,S. Bamford
a8928,50113542,E. Dawson
a8929,12944583,S. Forbes
a8930,2061442463,A. Doğan
a8931,145422000,A. Flanagan
a8932,1800420,J. Teague
a8933,1774003,P. Futreal
a8934,2225321608,Michael R. Stratton
a8935,2733276,R. Wooster
a8936,2770004,T. A. Holland
a8937,2234964701,Aya Kubo
a8938,38835028,Tsute Chen
a8939,7986245,Wen-Han Yu
a8940,50193438,J. Izard
a8941,49226361,Oxana V. Baranova
a8942,39221661,Abirami Lakshmanan
a8943,3312266,F. Dewhirst
a8944,3125702,J. Kopka
a8945,3266553,N. Schauer
a8946,48904981,S. Krueger
a8947,2699101,C. Birkemeyer
a8948,2676018,B. Usadel
a8949,2455165,Eveline Bergmüller
a8950,2492586,P. Dörmann
a8951,1780751,W. Weckwerth
a8952,2823063,Y. Gibon
a8953,2596303,M. Stitt
a8954,1696271,L. Willmitzer
a8955,2535217,A. Fernie
a8956,2660517,D. Steinhauser
a8957,51891573,M. Timmer
a8958,1397854713,Mary O’Mahony
a8959,46343615,A. Moniruzzaman
a8960,47867495,S. A. Hossain
a8961,2845048,Dorjee G. Tamang
a8962,2449930,Åke Västermark
a8963,2759866,S. Levitus
a8964,2103404,J. Antonov
a8965,1578092602,O. Baranova
a8966,145880994,T. Boyer
a8967,117763228,C. L. Coleman
a8968,2265942769,H. E. Garcia
a8969,114583273,A. Grodsky
a8970,2266006828,D. R. Johnson
a8971,3281832,R. Locarnini
a8972,2773775,A. Mishonov
a8973,144076687,J. Reagan
a8974,2265959099,C. L. Sazama
a8975,1956115,D. Seidov
a8976,48188381,I. Smolyar
a8977,35229288,E. Yarosh
a8978,2578355,M. Zweng
a8979,2312651,M. Boguski
a8980,2066161367,T. Lowe
a8981,2022944,C. Tolstoshev
a8982,144538650,Mihai Pop
a8983,47899740,K. Tryka
a8984,2113333288,Luning Hao
a8985,3392172,Anne Sturcke
a8986,3392301,Y. Jin
a8987,2118453908,Zhen Y. Wang
a8988,3392212,Lora Ziyabari
a8989,10949428,Moira Lee
a8990,2059696248,N. Popova
a8991,1873627,N. Sharopova
a8992,145541841,A. Yokochi
a8993,5744113,E. Manakova
a8994,50691044,J. Butkus
a8995,37110739,Wen Gao
a8996,48437987,B. Cao
a8997,46772547,Xilin Chen
a8998,2104086,Delong Zhou
a8999,2108584873,Xiaohua Zhang
a9000,1725937,Debin Zhao
a9001,2598555,A. Tasneem
a9002,46794914,A. Morgulis
a9003,3332113,G. Coulouris
a9004,1810431,Yan Raytselis
a9005,1765659,D. DeWitt
a9006,48168429,Katarzyna H. Kaminska
a9007,2014543,Joanna M. Kasprzak
a9008,3451029,Sylvie C. Fail
a9009,2104631,Hamish McWilliam
a9010,153047042,James Dunbar
a9011,40397448,K. Krawczyk
a9012,39916155,Jinwoo Leem
a9013,2054440040,A. Fuchs
a9014,46780471,G. Georges
a9015,1741697,Jiye Shi
a9016,145808074,C. Deane
a9017,40409699,K. Howells
a9018,2238270909,Theo Härder
a9019,40456559,A. Reuter
a9020,1761734,R. Milo
a9021,145937297,P. Jorgensen
a9022,2758840,Uri Moran
a9023,144135987,G. Weber
a9024,2066457530,Michael Springer
a9025,47306542,R. Tipping
a9026,3312025,C. Rinsland
a9027,144937938,M. A. Smith
a9028,1402957825,C. Camy‐Peyret
a9029,47453056,R. Toth
a9030,144686510,K. Degtyarenko
a9031,144179394,P. Matos
a9032,39394070,Marcus Ennis
a9033,1715137,Janna Hastings
a9034,2072057031,Martin Zbinden
a9035,145402835,A. McNaught
a9036,143745798,Rafael Alcántara
a9037,40372577,Michael Darsow
a9038,48464887,M. Guedj
a9039,2010397,Manish Sud
a9040,145736511,E. Fahy
a9041,12422948,Dawn Cotter
a9042,2111047995,Alex Brown
a9043,143723862,E. Dennis
a9044,3004915,C. Glass
a9045,2433841,A. Merrill
a9046,143964123,R. Murphy
a9047,144049065,C. Raetz
a9048,145352433,S. Subramaniam
a9049,48727878,R. Gray
a9050,115405054,Reza Kouhy
a9051,116871329,Simon Lavers
a9052,144837668,R. Hull
a9053,2114845681,R. King
a9054,143613691,J. Yates
a9055,49517024,A. McCormack
a9056,3761785,D. Schieltz
a9057,1758155,D. Kolbe
a9058,145818822,S. Lindgreen
a9059,2948595,A. Wilkinson
a9060,48732022,L. Cerutti
a9061,1401024103,Petra S. Langendijk-Genevaux
a9062,3027898,Virginie Bulliard
a9063,83483242,Suojiang Zhang
a9064,1486202352,N. Sun
a9065,7792270,Xuezhong He
a9066,9874510,Xingmei Lu
a9067,2568321,Xiangping Zhang
a9068,2271170229,R.S.V Aparajitha.
a9069,2270315560,M. K. Kavitha
a9070,2271139035,T.R.P Monisha
a9071,2271128566,T.S.B Pavithra
a9072,2271077083,Raja P Vinoth
a9073,144792220,S. Woudenberg
a9074,6023121,B. Conkling
a9075,1478667022,B. O'Connell
a9076,4069440,E. Lapoint
a9077,2115150753,J. Turner
a9078,33285079,K. Waddell
a9079,48936141,P. Romero
a9080,33528567,T. Ishida
a9081,1804601,Mohamed F. Ghalwash
a9082,2158892,M. Mizianty
a9083,145456732,B. Xue
a9084,2469518,Z. Dosztányi
a9085,2766767,V. Uversky
a9086,3844766,Z. Obradovic
a9087,1721347,Lukasz Kurgan
a9088,144591037,A. Dunker
a9089,3642795,M. Mailman
a9090,5119425,Rinat Bagoutdinov
a9091,38509328,A. Kiang
a9092,145194739,J. Paschall
a9093,2097788915,Stephanie Pretel
a9094,2112574429,Yu Shao
a9095,108470415,S. Shevelev
a9096,2072089300,Don Preuss
a9097,1746338,Dimitris Papadias
a9098,144779196,Yufei Tao
a9099,2311838,Greg Fu
a9100,3279660,B. Seeger
a9101,1777888,V. Algazi
a9102,35106875,R. Duda
a9103,2233041229,Dennis M. Thompson
a9104,144410786,C. Avendaño
a9105,1791713,P. Vossen
a9106,2070093998,Danny W. Rice
a9107,2239068,M. Baron
a9108,97702983,M. Atkinson
a9109,1750270,F. Bancilhon
a9110,2995000,K. Dittrich
a9111,145249669,D. Maier
a9112,2031287,S. Zdonik
a9113,2118965940,J. Smith
a9114,52540495,DianeC . P. Smith
a9115,1839621,A. Savran
a9116,1692892,Nese Alyüz
a9117,1723272,H. Dibeklioğlu
a9118,1717313,Oya Celiktutan
a9119,1743634,B. Gökberk
a9120,145940271,B. Sankur
a9121,1694599,L. Akarun
a9122,2083852324,F. Schöier
a9123,73320298,F. V. D. Tak
a9124,145263139,E. Dishoeck
a9125,143697908,J. Black
a9126,2552558,M. Lemfack
a9127,38124331,Janette Nickel
a9128,2498202,Mathias Dunkel
a9129,2785761,R. Preissner
a9130,2935236,B. Piechulla
a9131,50682006,Yohan Kim
a9132,2112446266,Zhanyang Zhu
a9133,2155301102,Peng Wang
a9134,1781837,C. Lundegaard
a9135,145467231,O. Lund
a9136,143898643,M. Nielsen
a9137,2100100,Cynthia G. Murphy
a9138,32149059,Jean M. Lay
a9139,1406487292,K. Lennon-Hopkins
a9140,1405611381,Cynthia A. Saraceni-Richards
a9141,2008379,B. King
a9142,2939553,Michael C. Rosenstein
a9143,2349438,M. Coltheart
a9144,50229089,Caroline Adler
a9145,145344190,C. Ball
a9146,3117346,S. Chervitz
a9147,2082875782,Erich T. Hester
a9148,2117725630,Yankai Jia
a9149,2265523,G. Juvik
a9150,50004384,TaiYun Roe
a9151,2924090,Mark D. Schroeder
a9152,1415464008,Calvin Yu‐Chian Chen
a9153,2283918745,Elise S. Dan-Glauser
a9154,2462740,K. Scherer
a9155,1755973,M. Grgic
a9156,2274816,K. Delac
a9157,2057994,S. Grgic
a9158,2521247,J. Klappenbach
a9159,40572732,M. Biswas
a9160,1945821,F. Corpet
a9161,39748300,M. Croning
a9162,46949688,W. Fleischmann
a9163,2440034,J. Gouzy
a9164,10117510,I. Jonassen
a9165,2405413,Alexander Kanapin
a9166,3071749,Youla Karavidopoulou
a9167,40158367,B. Marx
a9168,1827176,T. Oinn
a9169,49549356,F. Servant
a9170,2182484,E. Zdobnov
a9171,1705268,D. Achlioptas
a9172,1948375,Chris Lewington
a9173,70439219,Sugath K. Mudali
a9174,1738892,M. Vingron
a9175,2556236,P. Roepstorff
a9176,1703182,H. Margalit
a9177,2056452592,John Armstrong
a9178,21668498,D. Sherman
a9179,2103565,W. Cantara
a9180,2000138,P. F. Crain
a9181,3297818,J. Rozenski
a9182,2750910,J. McCloskey
a9183,39930149,K. Harris
a9184,2144489970,Xiaonong Zhang
a9185,2061923,Franck A. P. Vendeix
a9186,3080481,D. Fabris
a9187,2907486,P. Agris
a9188,1737944,P. Bernstein
a9189,144337823,N. Goodman
a9190,2460184,Lianyi Han
a9191,3226581,Wenyao Shi
a9192,1872352,Soo-Yon Rhee
a9193,2645897,M. J. Gonzales
a9194,2288401094,Rami Kantor
a9195,2288400365,Bradley J. Betts
a9196,16086668,Jaideep Ravela
a9197,145379634,R. Shafer
a9198,6766145,D. Zarin
a9199,144244813,Tony Tse
a9200,47261321,Rebecca J Williams
a9201,2052004,R. Califf
a9202,1789558,Nicholas C. Ide
a9203,3086169,Carola Kanz
a9204,2790768,Philippe Aldebert
a9205,3288413,N. Althorpe
a9206,145411019,W. Baker
a9207,40636085,A. Baldwin
a9208,34605387,Kirsty Bates
a9209,152305173,Paul Browne
a9210,144367513,Alexandra van den Broek
a9211,2087143329,Matias Castro
a9212,145077545,G. Cochrane
a9213,144267510,Karyn Duggan
a9214,1873090,Nadeem Faruque
a9215,2086376506,John Gamble
a9216,2288836881,Federico Garcia Diez
a9217,2065615370,Nicola Harte
a9218,144272709,T. Kulikova
a9219,144467653,Quan Lin
a9220,2168717874,Vincent Lombard
a9221,153105675,Renato Mancuso
a9222,143904077,Michelle McHale
a9223,3307517,Francesco Nardone
a9224,2803860,Ville Silventoinen
a9225,2659021,Siamak Sobhany
a9226,1926939,P. Stoehr
a9227,7701291,M. A. Tuli
a9228,1977951,Katerina Tzouvara
a9229,145101999,Robert Vaughan
a9230,2285256602,Dan Wu
a9231,2218735217,Weimin Zhu
a9232,1769448,E. Wingender
a9233,50223416,P. Dietze
a9234,2115893,H. Karas
a9235,2434188,R. Knüppel
a9236,12487783,V. Wakelam
a9237,90544542,E. Herbst
a9238,145520555,J. Loison
a9239,144407708,Ian W. M. Smith
a9240,35010407,V. Chandrasekaran
a9241,2080468228,B. Pavone
a9242,13268404,N. Adams
a9243,1401131959,M. Bacchus-Montabonel
a9244,7592398,A. Bergeat
a9245,2097165517,K. B'eroff
a9246,4751345,V. Bierbaum
a9247,91095015,M. Chabot
a9248,8487982,A. Dalgarno
a9249,46499142,A. Faure
a9250,4726005,W. Geppert
a9251,21720296,D. Gerlich
a9252,152572767,D. Galli
a9253,103033366,É. Hébrard
a9254,103198357,F. Hersant
a9255,7150024,K. Hickson
a9256,7754743,P. Honvault
a9257,3896830,S. Klippenstein
a9258,103598936,S. Picard
a9259,152668952,G. Nyman
a9260,39549286,P. Pernot
a9261,4915735,S. Schlemmer
a9262,3893189,F. Selsis
a9263,7562595,I. Sims
a9264,144219240,D. Talbi
a9265,145418586,J. Troe
a9266,33723362,R. Wester
a9267,6378702,L. Wiesenfeld
a9268,97673248,Idean Salehyan
a9269,16080475,Cullen S. Hendrix
a9270,102593243,Jesse H. Hamner
a9271,120672014,Christina D. Case
a9272,8116476,C. Linebarger
a9273,116615262,Emily Stull
a9274,2109382477,Jennifer Williams
a9275,1404639440,M. Hall-Wallace
a9276,2236444609,J. Schneider
a9277,114767654,C. Dedieu
a9278,1826779,P. Sidaner
a9279,69476536,R. Savalle
a9280,145967268,I. Zolotukhin
a9281,34620506,Thomas Gloe
a9282,1748910,Rainer Böhme
a9283,47612076,Yasukazu Nakamura
a9284,2056939922,Patricia Bauer
a9285,100911622,J. Marcout
a9286,2288277824,Thomas C. Peterson
a9287,4123515,R. Vose
a9288,3142710,M. Niemeijer
a9289,49161114,J. Staal
a9290,8038506,B. Ginneken
a9291,143888579,M. Loog
a9292,143650563,M. Abràmoff
a9293,2901222,T. Kauppi
a9294,1930195,V. Kalesnykiene
a9295,145196370,J. Kämäräinen
a9296,1688468,L. Lensu
a9297,3315099,I. Sorri
a9298,1793011,A. Raninen
a9299,1381796109,R. Voutilainen
a9300,47037941,H. Uusitalo
a9301,2646507,H. Kälviäinen
a9302,2663121,J. Pietilä
a9303,52128503,J. Wösten
a9304,145994356,A. Lilly
a9305,46304685,A. Nemes
a9306,107824271,C. Bas
a9307,2185994625,Bing Li
a9308,2095066985,Michael J. McCaughey
a9309,144626879,S. Pramanik
a9310,3118706,C. Woese
a9311,5151034,J. Naughton
a9312,153889459,Qiong Luo
a9313,1793770,G. Lohman
a9314,1680812,H. Mewes
a9315,2285834705,D. Frishman
a9316,2285843310,U. Güldener
a9317,2285834786,G. Mannhaupt
a9318,2285835441,K. Mayer
a9319,3234971,M. Mokrejs
a9320,2285843586,B. Morgenstern
a9321,1726834,M. Münsterkötter
a9322,2285843991,S. Rudd
a9323,145538159,B. Weil
a9324,2712737,R. Frischknecht
a9325,4867397,N. Jungbluth
a9326,36601775,H. Althaus
a9327,66559137,G. Dóka
a9328,8077769,R. Dones
a9329,145817525,T. Heck
a9330,3900539,S. Hellweg
a9331,1858262,R. Hischier
a9332,13697911,T. Nemecek
a9333,9962185,Gerald Rebitzer
a9334,105012543,M. Spielmann
a9335,37574367,Kavita Mistry
a9336,49417787,Yanli Wang
a9337,2048096,Jewen Xiao
a9338,2219856577,Zhigang Zhou
a9339,144755312,Karen Karapetyan
a9340,36900731,S. Dracheva
a9341,3349472,A. Gindulyte
a9342,88739770,G. Zanna
a9343,3115944,Y. Ralchenko
a9344,2314654,L. Breuza
a9345,2249254734,Alan Bridge
a9346,2249218830,Fiona Broackes-Carter
a9347,46729519,Carol Chen
a9348,2648944,M. Duesbury
a9349,2472381,M. Dumousseau
a9350,2480093,U. Hinz
a9351,2249218143,Christine Jandrasits
a9352,2237328339,Rafael C. Jiménez
a9353,3366331,U. Mahadevan
a9354,143827678,P. Masson
a9355,3275738,I. Pedruzzi
a9356,2249160612,Eric Pfeiffenberger
a9357,3355211,P. Porras
a9358,49807005,A. Raghunath
a9359,144256673,O. White
a9360,2140062,Cynthia J. Vaughn
a9361,144161686,S. Ceri
a9362,1748177,Philippe Bonnet
a9363,1745794,P. Seshadri
a9364,50102112,I. Schomburg
a9365,3095751,Antje Chang
a9366,2272436364,Christian Ebeling
a9367,2051044,Marion Gremse
a9368,39468510,Christian Heldt
a9369,2084242511,Gregor Huhn
a9370,1761246,D. Schomburg
a9371,1966786,J. Bryne
a9372,48701718,Eivind Valen
a9373,40544389,Man-Hung Eric Tang
a9374,50551653,T. Marstrand
a9375,51026040,O. Winther
a9376,2052829,I. Piedade
a9377,144197258,A. Krogh
a9378,2564385,D. Lackner
a9379,2145473,J. Bähler
a9380,144577977,V. Wood
a9381,32356616,M. J. Berger
a9382,13669018,J. S. Coursey
a9383,50004346,D. Zucker
a9384,2271003726,Thomas Connolly
a9385,50596169,Carolyn E. Begg
a9386,144832154,F. Jou
a9387,91028873,D. Kelleher
a9388,1840722,A. Kramida
a9389,143622255,J. Reader
a9390,48851892,W. Wiese
a9391,47398072,S. Mockus
a9392,102446355,Yilong Yin
a9393,46458358,Lili Liu
a9394,2112532113,Xiwei Sun
a9395,3039916,Laura Zarebski
a9396,152808042,Hussein Emami
a9397,3122347,I. Hoof
a9398,3035174,Nima Salimi
a9399,34973354,R. Damle
a9400,None,Poojadevi Sharma
a9401,52019975,M. B. Yelne
a9402,118813948,T. J. Dennis
a9403,20701312,A. Joshi
a9404,88323000,K. Billore
a9405,36372953,E. Bright
a9406,104331609,P. Coleman
a9407,2435351,J. E. Dobson
a9408,35004671,S. Kawashima
a9409,28978752,D. Newman
a9410,145235075,Boris New
a9411,7892142,Christophe Pallier
a9412,2993988,M. Brysbaert
a9413,2099356,L. Ferrand
a9414,1692732,C. Curino
a9415,40272511,E. Jones
a9416,144963510,Raluca A. Popa
a9417,37433143,Nirmesh Malviya
a9418,48144872,Eugene Wu
a9419,145034082,H. Balakrishnan
a9420,1789973,Nickolai Zeldovich
a9421,145634814,B. Warner
a9422,67267506,A. Harris
a9423,3974068,P. Pravec
a9424,39873352,J. Momand
a9425,145085984,David H. Jung
a9426,2410217,S. Wilczynski
a9427,1771545,J. Niland
a9428,2387538,V. Hadzilacos
a9429,1422519120,B. Bond‐Lamberty
a9430,145070716,A. Thomson
a9431,103040369,F. Schlöder
a9432,9830709,S. Thorwirth
a9433,92006964,G. Winnewisser
a9434,2061237038,David A. Fletcher
a9435,3337433,R. Mcmeeking
a9436,74229087,D. Parkin
a9437,40950912,James R. Barth
a9438,1405058904,G. Caprio
a9439,119168906,Ross Levine
a9440,1402788619,Betty Lazareva-Ulitsky
a9441,2059536738,R. Loo
a9442,7495137,A. Kejariwal
a9443,2437044,Jody A. Vandergriff
a9444,48481427,Steven Rabkin
a9445,153219358,Nan Guo
a9446,2090433,A. Muruganujan
a9447,3101791,Olivier Doremieux
a9448,1742807,H. Kitano
a9449,1782830,F. Diella
a9450,2587843,Cathryn M. Gould
a9451,2928774,Claudia Chica
a9452,145368540,A. Via
a9453,34569434,T. Gibson
a9454,2155393027,Ting Wang
a9455,3234820,G. LaFree
a9456,50377019,Laura Dugan
a9457,1398696200,J. Collado-Vides
a9458,1398828830,S. Gama-Castro
a9459,144885973,J. Ingraham
a9460,2619697,I. Paulsen
a9461,1398828847,Martín Peralta-Gil
a9462,1776826,C. Cranor
a9463,1704170,Oliver Spatscheck
a9464,1745049,Vladislav Shkapenyuk
a9465,1928197,Megan Sickmeier
a9466,2065119277,Justin A. Hamilton
a9467,3068387,T. LeGall
a9468,2292069,V. Vacic
a9469,2863508,Marc S. Cortese
a9470,2556540,Á. Tantos
a9471,144683474,Beáta Szabó
a9472,145392790,P. Tompa
a9473,47740443,J. Chen
a9474,4179547,A. Sandgren
a9475,2054995853,Michael Strong
a9476,2086912408,P. Muthukrishnan
a9477,3626916,B. Weiner
a9478,3788995,M. Murray
a9479,2219817006,Russell D. Johnson
a9480,1438210092,K. P. O'Brien
a9481,47170220,M. Remm
a9482,47174129,T. Madej
a9483,8098752,N. Novère
a9484,2055013709,B. Bornstein
a9485,3154693,A. Broicher
a9486,1724023,M. Donizelli
a9487,2733825,Harish Dharuri
a9488,2114024280,Lu Li
a9489,1700921,H. Sauro
a9490,1922478,M. Schilstra
a9491,35198870,B. Shapiro
a9492,2506993,J. Snoep
a9493,2406512,M. Hucka
a9494,2238768989,Alexander Burcat
a9495,143662376,R. Cattell
a9496,2254232,D. Abadi
a9497,115513269,Miguel Ferreira
a9498,2274743,Hakan Hacıgümüş
a9499,2215707,K. V. Auken
a9500,2108430367,Xiaodong Wang
a9501,49714188,Xiaoqi Shi
a9502,145703168,J. Wright
a9503,2122652,Onsi Fakhouri
a9504,3768926,G. Marcy
a9505,103383520,E. Han
a9506,2185850989,Ying Feng
a9507,2177537885,J. Johnson
a9508,143949016,D. Fischer
a9509,145336308,Jay Anderson
a9510,144668991,J. Pokorný
a9511,1688808,A. Gautam
a9512,144048575,Harinder Singh
a9513,2328251,A. Tyagi
a9514,1713066,Kumardeep Chaudhary
a9515,2108767131,Rahul Kumar
a9516,2163232,P. Kapoor
a9517,144114265,Gajendra P.S. Raghava
a9518,2707374,Chad Vicknair
a9519,2065501098,Michael Macias
a9520,15594373,Zhendong Zhao
a9521,2195019,Xiaofei Nan
a9522,49069391,Yixin Chen
a9523,144889204,D. Wilkins
a9524,1699123,L. Bertossi
a9525,144102674,C. Papadimitriou
a9526,1403059199,L. Issel-Tarver
a9527,2325534,R. Andrada
a9528,14340445,S. Dong
a9529,1848822,Kane Tse
a9530,2017048,R. Tully
a9531,46560444,L. Rizzi
a9532,3016964,E. Shaya
a9533,46937623,H. Courtois
a9534,2064105539,D. Makarov
a9535,143904962,B. Jacobs
a9536,2159263,P. Kersey
a9537,2053409964,Jorge Duarte
a9538,2116170688,Allyson Williams
a9539,2052864149,Paul Bradley
a9540,1804864,R. Copley
a9541,3057788,E. Courcelle
a9542,2067483,Maria Krestyaninova
a9543,2756343,David Peyruc
a9544,2500371,C. Ponting
a9545,8900723,M. Onis
a9546,5306918,M. Blössner
a9547,2282960476,Dan Suciu
a9548,1853061,M. Blasgen
a9549,40188156,Patricia P. Griffiths
a9550,153361549,W. F. King
a9551,2719613,Paul R. McJones
a9552,40246601,J. W. Mehl
a9553,2968613,G. R. Putzolu
a9554,143744431,B. W. Wade
a9555,36525442,V. Watson
a9556,1679221,H. Berman
a9557,1712918,W. Olson
a9558,3002531,D. Beveridge
a9559,34819339,J. Westbrook
a9560,8390938,A. Gelbin
a9561,123377222,Tamas Demeny
a9562,153402523,S. Hsieh
a9563,46670393,A. R. Srinivasan
a9564,2082451918,B. Schneider
a9565,37808029,J. Burnham
a9566,2549917,Florian Gnad
a9567,2163633,J. Gunawardena
a9568,144979479,M. Mann
a9569,2234040279,Freddy NachtergaeleA
a9570,2234040219,Harrij van VelthuizenB
a9571,2234040081,Niels BatjesC
a9572,2234039986,Koos DijkshoornC
a9573,2234040321,Vincent van
a9574,2234040130,EngelenC
a9575,2084180139,G. Fischerb
a9576,2234039720,Arwyn JonesD
a9577,2234039983,Luca MontanarellaD
a9578,47801456,M. Petria
a9579,2234040367,Sylvia PrielerB
a9580,2234039800,Xuezheng
a9581,114039968,Shie
a9582,2234039881,Edmar TeixeiraD
a9583,2234039834,David WibergD
a9584,1795764,Niki Aifanti
a9585,2075670585,Christos Papachristou
a9586,143685457,A. Delopoulos
a9587,49187280,J. Klatt
a9588,1402359968,H. Feldwisch-Drentrup
a9589,34725671,M. Ihle
a9590,144370180,V. Navarro
a9591,33522007,M. Neufang
a9592,2222032,C. Teixeira
a9593,144047866,C. Adam
a9594,144654599,M. Valderrama
a9595,1399421032,C. Alvarado-Rojas
a9596,1882524,A. Witon
a9597,114898353,M. Le Van Quyen
a9598,143689252,F. Sales
a9599,145700846,A. Dourado
a9600,144680567,J. Timmer
a9601,1388800182,A. Schulze-Bonhage
a9602,72520950,B. Schelter
a9603,38793222,R. Katz
a9604,1709794,F. Olken
a9605,26774571,L. Shapiro
a9606,145345023,M. Stonebraker
a9607,145345545,D. Wood
a9608,4372531,R. Schwacke
a9609,144645387,A. Schneider
a9610,6946111,E. van der Graaff
a9611,143683231,K. Fischer
a9612,4121505,E. Catoni
a9613,145721066,M. Desimone
a9614,5480103,W. Frommer
a9615,87351561,U. Flügge
a9616,143952872,R. Kunze
a9617,101669976,S. A. Abbas
a9618,108617264,Nazim Belhocine
a9619,119272247,Asmaa A ElGanainy
a9620,46933888,Mark A. Horton
a9621,2098329,Virginie Buillard
a9622,35023560,Mark Dibley
a9623,2229716,A. Labarga
a9624,2664488,R. Petryszak
a9625,144968710,Masataka Goto
a9626,32134042,Hiroki Hashiguchi
a9627,40949022,T. Nishimura
a9628,1776022,R. Oka
a9629,1397258551,J. Ortega-Garcia
a9630,1701431,Julian Fierrez
a9631,2053787217,D. Simon
a9632,2107360382,J. González
a9633,1398066388,M. Faúndez-Zanuy
a9634,2095386471,V. Espinosa
a9635,2079460810,A. Satue
a9636,144004474,I. Hernáez
a9637,1894221,J. J. Igarza
a9638,1706775,C. Vivaracho
a9639,2064440394,David Escudero
a9640,2140346,Q. I. Moro
a9641,3134435,G. Gonnet
a9642,2140007277,Mark A. Cohen
a9643,39873024,S. Benner
a9644,50551907,S. Peri
a9645,144741052,J. D. Navarro
a9646,1784539,T. Z. Kristiansen
a9647,1762972,Ramars Amanchy
a9648,1790441,V. Surendranath
a9649,1763327,Babylakshmi Muthusamy
a9650,12854342,B. Rashmi
a9651,145570704,N. Padma
a9652,34379241,V. Niranjan
a9653,39770818,Naveen Talreja
a9654,1756419,B. Vrushabendra
a9655,144451114,M. Ramya
a9656,1781674,A. J. Yatish
a9657,39547962,Mary Joy
a9658,52634391,H. Shivashankar
a9659,50060780,M. Kavitha
a9660,39885039,M. Menezes
a9661,145228576,D. R. Choudhury
a9662,40542122,Neelanjana Ghosh
a9663,1789069,R. Saravana
a9664,36552013,Sreenath Chandran
